transaction_date,volume,,,
9/8/21,41478.61,,,
9/9/21,41013.76,,,
9/10/21,35328.85,,,
9/11/21,14403.04,,,
9/12/21,10667.69,,,
9/13/21,37545.12,,,
9/14/21,36879.7,,,
9/15/21,40761.08,,,
9/16/21,40126.99,,,
9/17/21,37291.6,,,
9/18/21,15124.2,,,
9/19/21,10805.1,,,
9/20/21,37953.17,,,
9/21/21,39523.21,,,
9/22/21,40857.07,,,
9/23/21,42481.95,,,
9/24/21,36749.66,,,
9/25/21,15845.96,,,
9/26/21,10902.5,,,
9/27/21,37119.24,,,
9/28/21,36326.95,,,
9/29/21,39837.28,,,
9/30/21,39800.27,,,
10/1/21,35655.83,,,
10/2/21,16595.42,,,
10/3/21,12175.16,,,
10/4/21,38266.97,,,
10/5/21,40682.94,,,
10/6/21,43906.53,,,
10/7/21,41143.71,,,
10/8/21,38023.52,,,
10/9/21,14718.24,,,
10/10/21,11633.96,,,
10/11/21,39869.47,,,
10/12/21,39898.33,,,
10/13/21,41496.22,,,
10/14/21,41706.57,,,
10/15/21,36194.6,,,
10/16/21,15539.57,,,
10/17/21,11553.78,,,
10/18/21,39732.27,,,
10/19/21,38862.72,,,
10/20/21,43068.27,,,
10/21/21,43019.3,,,
10/22/21,36957.26,,,
10/23/21,15837.6,,,
10/24/21,9790.35,,,
10/25/21,37403.03,,,
10/26/21,39898.83,,,
10/27/21,44926.79,,,
10/28/21,43418.71,,,
10/29/21,36235.69,,,
10/30/21,15952.12,,,
10/31/21,10233.19,,,
11/1/21,40207.63,,,
11/2/21,41413.6,,,
11/3/21,43224.37,,,
11/4/21,41154.72,,,
11/5/21,40894.92,,,
11/6/21,15180.74,,,
11/7/21,12524.61,,,
11/8/21,40819.57,,,
11/9/21,42951.83,,,
11/10/21,42284.57,,,
11/11/21,44637.91,,,
11/12/21,40207.14,,,
11/13/21,15527.39,,,
11/14/21,11731.79,,,
11/15/21,40868.4,,,
11/16/21,45169.03,,,
11/17/21,44719.09,,,
11/18/21,45812.04,,,
11/19/21,40719.6,,,
11/20/21,16937.85,,,
11/21/21,12475.75,,,
11/22/21,40347.78,,,
11/23/21,44077.09,,,
11/24/21,45700.08,,,
11/25/21,45031.71,,,
11/26/21,41357.75,,,
11/27/21,18784.18,,,
11/28/21,14759.07,,,
11/29/21,47147.6,,,
11/30/21,47486.01,,,
12/1/21,49757.25,,,
12/2/21,49418.63,,,
12/3/21,43503.01,,,
12/4/21,19333.25,,,
12/5/21,13965.15,,,
12/6/21,45921.79,,,
12/7/21,45184.29,,,
12/8/21,49442.22,,,
12/9/21,51070.43,,,
12/10/21,43327.64,,,
12/11/21,18765.36,,,
12/12/21,13725.92,,,
12/13/21,44122.85,,,
12/14/21,43915.23,,,
12/15/21,46124.71,,,
12/16/21,47147.96,,,
12/17/21,39814.26,,,
12/18/21,17776.36,,,
12/19/21,14554.78,,,
12/20/21,42757.44,,,
12/21/21,41541.54,,,
12/22/21,39172.68,,,
12/23/21,33193.1,,,
12/24/21,13601.88,,,
12/25/21,510.17,,,
12/26/21,4014,,,
12/27/21,12255.3,,,
12/28/21,14317.62,,,
12/29/21,21902.78,,,
12/30/21,21009.61,,,
12/31/21,14147.48,,,
1/1/22,2813.53,,,
1/2/22,8768.4,,,
1/3/22,15605.68,,,
1/4/22,33255.2,,,
1/5/22,38191.02,,,
1/6/22,38049.27,,,
1/7/22,35662.84,,,
1/8/22,15272.41,,,
1/9/22,11940.42,,,
1/10/22,42156.14,,,
1/11/22,39641.68,,,
1/12/22,43298.59,,,
1/13/22,42898,,,
1/14/22,36617.59,,,
1/15/22,14144.09,,,
1/16/22,11671.16,,,
1/17/22,38212.44,,,
1/18/22,43269.96,,,
1/19/22,44979.79,,,
1/20/22,44220.38,,,
1/21/22,39396.91,,,
1/22/22,13869.34,,,
1/23/22,10698.73,,,
1/24/22,41260.81,,,
1/25/22,41676.36,,,
1/26/22,46366.34,,,
1/27/22,44521.64,,,
1/28/22,39119.98,,,
1/29/22,14895.35,,,
1/30/22,10787.11,,,
1/31/22,41752.23,,,
2/1/22,44914.96,,,
2/2/22,46711.22,,,
2/3/22,45665.49,,,
2/4/22,39425.83,,,
2/5/22,15095.22,,,
2/6/22,11689.57,,,
2/7/22,42250.56,,,
2/8/22,46369.27,,,
2/9/22,48168.92,,,
2/10/22,45219.09,,,
2/11/22,39929.48,,,
2/12/22,14982.29,,,
2/13/22,11729.92,,,
2/14/22,43207.26,,,
2/15/22,43229.59,,,
2/16/22,48113.05,,,
2/17/22,47802.59,,,
2/18/22,33846.7,,,
2/19/22,14994.68,,,
2/20/22,11579.11,,,
2/21/22,42200.14,,,
2/22/22,45352.33,,,
2/23/22,46036.26,,,
2/24/22,48465.44,,,
2/25/22,42248.92,,,
2/26/22,15378.02,,,
2/27/22,13286.32,,,
2/28/22,42009.46,,,
3/1/22,42697.3,,,
3/2/22,47395.61,,,
3/3/22,48639.34,,,
3/4/22,42606.05,,,
3/5/22,17506.94,,,
3/6/22,12317.35,,,
3/7/22,41702.12,,,
3/8/22,48962.04,,,
3/9/22,49657.18,,,
3/10/22,48372.76,,,
3/11/22,46499.58,,,
3/12/22,16577.63,,,
3/13/22,13957.49,,,
3/14/22,41221.78,,,
3/15/22,42781.88,,,
3/16/22,46756.71,,,
3/17/22,47160.23,,,
3/18/22,40352.13,,,
3/19/22,15592.66,,,
3/20/22,12207.87,,,
3/21/22,45134.61,,,
3/22/22,45265.55,,,
3/23/22,47264.42,,,
3/24/22,47454.07,,,
3/25/22,41686.01,,,
3/26/22,17738.42,,,
3/27/22,12830.25,,,
3/28/22,44716.35,,,
3/29/22,48050.57,,,
3/30/22,47608.86,,,
3/31/22,49302.87,,,
4/1/22,41277.13,,,
4/2/22,15490.06,,,
4/3/22,11910.22,,,
4/4/22,43696.68,,,
4/5/22,45767.43,,,
4/6/22,48129.7802,,,
4/7/22,46352.25,,,
4/8/22,41914.04,,,
4/9/22,15511.84,,,
4/10/22,11282.3,,,
4/11/22,46061.6022,,,
4/12/22,45985.3452,,,
4/13/22,44895.3009,,,
4/14/22,40451.69,,,
4/15/22,19601.55,,,
4/16/22,8945.07,,,
4/17/22,6163.07,,,
4/18/22,16095.48,,,
4/19/22,43579.24,,,
4/20/22,45108.9,,,
4/21/22,45591.5543,,,
4/22/22,42756.33,,,
4/23/22,15584.15,,,
4/24/22,12180.89,,,
4/25/22,40918.17,,,
4/26/22,44209.29,,,
4/27/22,49717.29,,,
4/28/22,48229.61,,,
4/29/22,40605.42,,,
4/30/22,14836.66,,,
5/1/22,8783.15,,,
5/2/22,16092.18,,,
5/3/22,43290.46,,,
5/4/22,45837,,,
5/5/22,48481.11,,,
5/6/22,41434.08,,,
5/7/22,14679.61,,,
5/8/22,11935.08,,,
5/9/22,40838.78,,,
5/10/22,44768.92,,,
5/11/22,47207.81,,,
5/12/22,46830.02,,,
5/13/22,40224.48,,,
5/14/22,14548.11,,,
5/15/22,11437.09,,,
5/16/22,43214.32,,,
5/17/22,44340.41,,,
5/18/22,43478.07,,,
5/19/22,46126.95,,,
5/20/22,38598.17,,,
5/21/22,14598.5,,,
5/22/22,11336.58,,,
5/23/22,45262.73,,,
5/24/22,42528.76,,,
5/25/22,46434.52,,,
5/26/22,47437.39,,,
5/27/22,39986.41,,,
5/28/22,15464.04,,,
5/29/22,12903.69,,,
5/30/22,43178.42,,,
5/31/22,43975.63,,,
6/1/22,42159.61,,,
6/2/22,23029,,,
6/3/22,13832.62,,,
6/4/22,10965.45,,,
6/5/22,11685.86,,,
6/6/22,41785.74,,,
6/7/22,42828.8,,,
6/8/22,44589.6,,,
6/9/22,46137.68,,,
6/10/22,40189.5,,,
6/11/22,16163.18,,,
6/12/22,12686.43,,,
6/13/22,41786.02,,,
6/14/22,44004.54,,,
6/15/22,46281.97,,,
6/16/22,43202.97,,,
6/17/22,39564.15,,,
6/18/22,15190.41,,,
6/19/22,12114.18,,,
6/20/22,45048.52,,,
6/21/22,44061.27,,,
6/22/22,46823.86,,,
6/23/22,45906.34,,,
6/24/22,37674.95,,,
6/25/22,12901.51,,,
6/26/22,10723.42,,,
6/27/22,46476.56,,,
6/28/22,45447.19,,,
6/29/22,46905.97,,,
6/30/22,45163.47,,,
7/1/22,41104.22,,,
7/2/22,14057,,,
7/3/22,11991.22,,,
7/4/22,43306.44,,,
7/5/22,43837.07,,,
7/6/22,45568.91,,,
7/7/22,43863.55,,,
7/8/22,39872.37,,,
7/9/22,13470.22,,,
7/10/22,11218.32,,,
7/11/22,40968.69,,,
7/12/22,43496.05,,,
7/13/22,45352.97,,,
7/14/22,45324.06,,,
7/15/22,37768.13,,,
7/16/22,13981.69,,,
7/17/22,11501.18,,,
7/18/22,44193.27,,,
7/19/22,46019.11,,,
7/20/22,45007.83,,,
7/21/22,47367.02,,,
7/22/22,40413.98,,,
7/23/22,15444.03,,,
7/24/22,10909.85,,,
7/25/22,42888.31,,,
7/26/22,44507.38,,,
7/27/22,44869.78,,,
7/28/22,45673.87,,,
7/29/22,37080.84,,,
7/30/22,13730.22,,,
7/31/22,11276.19,,,
8/1/22,42414.52,,,
8/2/22,40697.01,,,
8/3/22,44008.85,,,
8/4/22,42072.24,,,
8/5/22,37945.2,,,
8/6/22,13416.15,,,
8/7/22,11174.02,,,
8/8/22,44194.49,,,
8/9/22,42556.92,,,
8/10/22,43732.46,,,
8/11/22,44089.29,,,
8/12/22,38039.83,,,
8/13/22,14044.86,,,
8/14/22,12107.36,,,
8/15/22,44139.58,,,
8/16/22,41276.34,,,
8/17/22,46261.48,,,
8/18/22,43732.88,,,
8/19/22,40003.05,,,
8/20/22,14407.25,,,
8/21/22,10989.1,,,
8/22/22,43415.37,,,
8/23/22,40206.32,,,
8/24/22,43268.54,,,
8/25/22,41064.95,,,
8/26/22,38825.17,,,
8/27/22,15147.69,,,
8/28/22,8678.09,,,
8/29/22,16986.82,,,
8/30/22,42612.09,,,
8/31/22,43622.64,,,
9/1/22,44709.02,,,
9/2/22,38236.27,,,
9/3/22,13413.55,,,
9/4/22,11141.13,,,
9/5/22,41201.55,,,
9/6/22,41122.74,,,
9/7/22,42523.95,,,
9/8/22,44035.01,,,
9/9/22,37213.35,,,
9/10/22,14455.07,,,
9/11/22,11131.11,,,
9/12/22,42066.03,,,
9/13/22,43343.61,,,
9/14/22,44083.91,,,
9/15/22,47892.68,,,
9/16/22,40352.92,,,
9/17/22,17524.63,,,
9/18/22,8671.48,,,
9/19/22,12385.28,,,
9/20/22,46005.49,,,
9/21/22,45205.77,,,
9/22/22,47028.09,,,
9/23/22,40835.16,,,
9/24/22,14915.32,,,
9/25/22,11483.97,,,
9/26/22,43748.3,,,
9/27/22,45321.51,,,
9/28/22,47779.64,,,
9/29/22,47641.82,,,
9/30/22,41255.16,,,
10/1/22,14892,,,
10/2/22,12951.48,,,
10/3/22,42757.99,,,
10/4/22,44982.89,,,
10/5/22,49182.86,,,
10/6/22,48251.48,,,
10/7/22,42710.48,,,
10/8/22,16081.8,,,
10/9/22,11752.29,,,
10/10/22,44407.86,,,
10/11/22,43971.07,,,
10/12/22,49048.31,,,
10/13/22,48505.85,,,
10/14/22,41786.6,,,
10/15/22,15171.69,,,
10/16/22,12023.23,,,
10/17/22,44012.05,,,
10/18/22,43495.89,,,
10/19/22,48813.3,,,
10/20/22,43070.77,,,
10/21/22,39581.85,,,
10/22/22,13203.68,,,
10/23/22,11730.85,,,
10/24/22,41603.45,,,
10/25/22,42485.95,,,
10/26/22,44872.96,,,
10/27/22,43950.95,,,
10/28/22,37762.4,,,
10/29/22,14294.01,,,
10/30/22,10746.62,,,
10/31/22,44219.92,,,
11/1/22,44629.02,,,
11/2/22,48267.27,,,
11/3/22,45886.55,,,
11/4/22,40199.52,,,
11/5/22,14007.77,,,
11/6/22,10915.49,,,
11/7/22,44255.65,,,
11/8/22,44144.4,,,
11/9/22,48471.75,,,
11/10/22,46376.67,,,
11/11/22,38338.07,,,
11/12/22,13976.14,,,
11/13/22,11410.89,,,
11/14/22,43615.71,,,
11/15/22,41794.54,,,
11/16/22,45041.92,,,
11/17/22,44227.39,,,
11/18/22,41600.8,,,
11/19/22,14302.19,,,
11/20/22,11734.39,,,
11/21/22,45357.4,,,
11/22/22,46278.47,,,
11/23/22,47868.51,,,
11/24/22,48703.17,,,
11/25/22,41703.99,,,
11/26/22,17209.33,,,
11/27/22,12972.8,,,
11/28/22,46639.27,,,
11/29/22,44512.14,,,
11/30/22,45928.27,,,
12/1/22,46812.88,,,
12/2/22,40165.26,,,
12/3/22,16112.22,,,
12/4/22,14046.13,,,
12/5/22,46877.54,,,
12/6/22,43622.18,,,
12/7/22,46818.58,,,
12/8/22,56748.01,,,
12/9/22,40292.64,,,
12/10/22,15484.58,,,
12/11/22,15057.96,,,
12/12/22,42657.23,,,
12/13/22,41611.67,,,
12/14/22,47255.88,,,
12/15/22,47227.43,,,
12/16/22,40132.17,,,
12/17/22,16471.96,,,
12/18/22,14477.34,,,
12/19/22,42693.44,,,
12/20/22,43981.05,,,
12/21/22,44597.48,,,
12/22/22,38561.91,,,
12/23/22,26357.67,,,
12/24/22,8063.64,,,
12/25/22,819.4,,,
12/26/22,4778.18,,,
12/27/22,11481.14,,,
12/28/22,21412.01,,,
12/29/22,22973.79,,,
12/30/22,19031.8,,,
12/31/22,8796.16,,,
1/1/23,3237.25,,,
1/2/23,10179.33,,,
1/3/23,34065.69,,,
1/4/23,37911.41,,,
1/5/23,38166.35,,,
1/6/23,34708.98,,,
1/7/23,12603.1,,,
1/8/23,11090.82,,,
1/9/23,41788.04,,,
1/10/23,44566.3,,,
1/11/23,44684.17,,,
1/12/23,44379.04,,,
1/13/23,41584.67,,,
1/14/23,13631.95,,,
1/15/23,11594.16,,,
1/16/23,45145.06,,,
1/17/23,40081.65,,,
1/18/23,46681.05,,,
1/19/23,46220.55,,,
1/20/23,39844,,,
1/21/23,14169.87,,,
1/22/23,10534.67,,,
1/23/23,40008.39,,,
1/24/23,42747.67,,,
1/25/23,45421.95,,,
1/26/23,44451.92,,,
1/27/23,41896.05,,,
1/28/23,14673.93,,,
1/29/23,11494.51,,,
1/30/23,41844.82,,,
1/31/23,43667.6,,,
2/1/23,46200.54,,,
2/2/23,44328.93,,,
2/3/23,37625.85,,,
2/4/23,13169.69,,,
2/5/23,9463.46,,,
2/6/23,43851.41,,,
2/7/23,42869.35,,,
2/8/23,42368.92,,,
2/9/23,42387.83,,,
2/10/23,37686.36,,,
2/11/23,13352.86,,,
2/12/23,10083.91,,,
2/13/23,42969.76,,,
2/14/23,39917.44,,,
2/15/23,45922.9,,,
2/16/23,44093.67,,,
2/17/23,40222.58,,,
2/18/23,13619.37,,,
2/19/23,10755.67,,,
2/20/23,43303.9,,,
2/21/23,40979.4,,,
2/22/23,44201.04,,,
2/23/23,43849.22,,,
2/24/23,37372.21,,,
2/25/23,12783.16,,,
2/26/23,11835.96,,,
2/27/23,43105.77,,,
2/28/23,44209.86,,,
3/1/23,48406.53,,,
3/2/23,48160.12,,,
3/3/23,40367.1,,,
3/4/23,14034.88,,,
3/5/23,9691.69,,,
3/6/23,43096.83,,,
3/7/23,44858.92,,,
3/8/23,43661.61,,,
3/9/23,44231.42,,,
3/10/23,38605.17,,,
3/11/23,14047.42,,,
3/12/23,10311.06,,,
3/13/23,41497.81,,,
3/14/23,43738.86,,,
3/15/23,46749.79,,,
3/16/23,44469.39,,,
3/17/23,37432.82,,,
3/18/23,12537.3,,,
3/19/23,9289.38,,,
3/20/23,43867.78,,,
3/21/23,41661.61,,,
3/22/23,45755.36,,,
3/23/23,46467.25,,,
3/24/23,38347.8,,,
3/25/23,13966.83,,,
3/26/23,10027.74,,,
3/27/23,42269.6,,,
3/28/23,42898.98,,,
3/29/23,47431.98,,,
3/30/23,42281.35,,,
3/31/23,37586.23,,,
4/1/23,14266.57,,,
4/2/23,11249,,,
4/3/23,42907.31,,,
4/4/23,44583.08,,,
4/5/23,44001.22,,,
4/6/23,42800.04,,,
4/7/23,17552.35,,,
4/8/23,9372.14,,,
4/9/23,7507.78,,,
4/10/23,14507.66,,,
4/11/23,42588.54,,,
4/12/23,46218.95,,,
4/13/23,47104.46,,,
4/14/23,39091.61,,,
4/15/23,14633.98,,,
4/16/23,10175.5,,,
4/17/23,43708.51,,,
4/18/23,42867.31,,,
4/19/23,48057.57,,,
4/20/23,48036.37,,,
4/21/23,41322.44,,,
4/22/23,13686.98,,,
4/23/23,10126,,,
4/24/23,42279.3,,,
4/25/23,42119.08,,,
4/26/23,49053.85,,,
4/27/23,44484.11,,,
4/28/23,38116.06,,,
4/29/23,12528.62,,,
4/30/23,8525.32,,,
5/1/23,15273.59,,,
5/2/23,42935.37,,,
5/3/23,42566.3,,,
5/4/23,46346.64,,,
5/5/23,38652.91,,,
5/6/23,12830.79,,,
5/7/23,8115.82,,,
5/8/23,15145.44,,,
5/9/23,42509.47,,,
5/10/23,42905.02,,,
5/11/23,44777.84,,,
5/12/23,37698.19,,,
5/13/23,13858.92,,,
5/14/23,10208.24,,,
5/15/23,43513.48,,,
5/16/23,42717.14,,,
5/17/23,46072.07,,,
5/18/23,44635.46,,,
5/19/23,38878.14,,,
5/20/23,13012.25,,,
5/21/23,9613.66,,,
5/22/23,40001.64,,,
5/23/23,43814.28,,,
5/24/23,45189.46,,,
5/25/23,44379.48,,,
5/26/23,37232.59,,,
5/27/23,12080.83,,,
5/28/23,8411.5,,,
5/29/23,15581.07,,,
5/30/23,44478.71,,,
5/31/23,44887.73,,,
6/1/23,44116.2,,,
6/2/23,40915.17,,,
6/3/23,14098.31,,,
6/4/23,11287.9,,,
6/5/23,45716.78,,,
6/6/23,44362.86,,,
6/7/23,46437.46,,,
6/8/23,45844.14,,,
6/9/23,39729.76,,,
6/10/23,12215.63,,,
6/11/23,10302.07,,,
6/12/23,44688.14,,,
6/13/23,42816.39,,,
6/14/23,47601.38,,,
6/15/23,44188.77,,,
6/16/23,38087.58,,,
6/17/23,13155.92,,,
6/18/23,10758,,,
6/19/23,42301.1,,,
6/20/23,41914.93,,,
6/21/23,46340.8,,,
6/22/23,42415.19,,,
6/23/23,36471.56,,,
6/24/23,12546.34,,,
6/25/23,10818.04,,,
6/26/23,41131.54,,,
6/27/23,40682.05,,,
6/28/23,42594.06,,,
6/29/23,41825.7,,,
6/30/23,35300.18,,,
7/1/23,11577.11,,,
7/2/23,10078.26,,,
7/3/23,44155.79,,,
7/4/23,44779.4,,,
7/5/23,45782.51,,,
7/6/23,45181.15,,,
7/7/23,38305.39,,,
7/8/23,12079.8,,,
7/9/23,9888.2,,,
7/10/23,41782.75,,,
7/11/23,41290.25,,,
7/12/23,45261.3,,,
7/13/23,42914.77,,,
7/14/23,37392.81,,,
7/15/23,12652.37,,,
7/16/23,10037.01,,,
7/17/23,41467.94,,,
7/18/23,39876.81,,,
7/19/23,42304.91,,,
7/20/23,40153.2,,,
7/21/23,34552.35,,,
7/22/23,13178.53,,,
7/23/23,10013.02,,,
7/24/23,39551.83,,,
7/25/23,38443.98,,,
7/26/23,39654.87,,,
7/27/23,41280.84,,,
7/28/23,32707.58,,,
7/29/23,11707.65,,,
7/30/23,10526.57,,,
7/31/23,37159.88,,,
8/1/23,37516.27,,,
8/2/23,39612.17,,,
8/3/23,39457.22,,,
8/4/23,31976.34,,,
8/5/23,11645.6,,,
8/6/23,9916.53,,,
8/7/23,36942.02,,,
8/8/23,38838.65,,,
8/9/23,39449.37,,,
8/10/23,43009.39,,,
8/11/23,32816.26,,,
8/12/23,11567.53,,,
8/13/23,10018.46,,,
8/14/23,39999.34,,,
8/15/23,40327.08,,,
8/16/23,40436.62,,,
8/17/23,42111.25,,,
8/18/23,35213.93,,,
8/19/23,11923.7,,,
8/20/23,10033.65,,,
8/21/23,39812.96,,,
8/22/23,40992.87,,,
8/23/23,42978.17,,,
8/24/23,38815.21,,,
8/25/23,35359.15,,,
8/26/23,11393.4,,,
8/27/23,8385.87,,,
8/28/23,14572.76,,,
8/29/23,41320.1,,,
8/30/23,42139.09,,,
8/31/23,42007,,,
9/1/23,36612.49,,,
9/2/23,12646.2,,,
9/3/23,9125.96,,,
9/4/23,40098.53,,,
9/5/23,39030.46,,,
9/6/23,42505.73,,,
9/7/23,44146.76,,,
9/8/23,34866.61,,,
9/9/23,11823.6,,,
9/10/23,10567.33,,,
9/11/23,39601.59,,,
9/12/23,38063.67,,,
9/13/23,42770.44,,,
9/14/23,44173.22,,,
9/15/23,38169.05,,,
9/16/23,12441.39,,,
9/17/23,8862.72,,,
9/18/23,37887.2,,,
9/19/23,43187.83,,,
9/20/23,43244.99,,,
9/21/23,43489.77,,,
9/22/23,37117.05,,,
9/23/23,12204.66,,,
9/24/23,9511.45,,,
9/25/23,40568.16,,,
9/26/23,39784.32,,,
9/27/23,44067.23,,,
9/28/23,40825.46,,,
9/29/23,36027.02,,,
9/30/23,11670.14,,,
10/1/23,9474.86,,,
10/2/23,37960.26,,,
10/3/23,40546.88,,,
10/4/23,45353.55,,,
10/5/23,42282.67,,,
10/6/23,37644.73,,,
10/7/23,11336.05,,,
10/8/23,9288.06,,,
10/9/23,40689.26,,,
10/10/23,38212,,,
10/11/23,41187.84,,,
10/12/23,42767.87,,,
10/13/23,35676.88,,,
10/14/23,12159.7,,,
10/15/23,9746.92,,,
10/16/23,42143.7,,,
10/17/23,42884.48,,,
10/18/23,44817.43,,,
10/19/23,44455.26,,,
10/20/23,34723.94,,,
10/21/23,13377.18,,,
10/22/23,10267.3,,,
10/23/23,38924.24,,,
10/24/23,40348.07,,,
10/25/23,41633.57,,,
10/26/23,42360.96,,,
10/27/23,35008.88,,,
10/28/23,12731.15,,,
10/29/23,11065.03,,,
10/30/23,37873,,,
10/31/23,38062.31,,,
11/1/23,40064.25,,,
11/2/23,40260.92,,,
11/3/23,34365.14,,,
11/4/23,12724.29,,,
11/5/23,9229.16,,,
11/6/23,40301.49,,,
11/7/23,42777.6,,,
11/8/23,42280.13,,,
11/9/23,41820.63,,,
11/10/23,37020.27,,,
11/11/23,12828.29,,,
11/12/23,9339.55,,,
11/13/23,41991.8,,,
11/14/23,43288.18,,,
11/15/23,45930.44,,,
11/16/23,44431.41,,,
11/17/23,37959.03,,,
11/18/23,12476.02,,,
11/19/23,10537.06,,,
11/20/23,41451.92,,,
11/21/23,42733.84,,,
11/22/23,46105.77,,,
11/23/23,46960.1,,,
11/24/23,39058.71,,,
11/25/23,14488.22,,,
11/26/23,10805.34,,,
11/27/23,43463.36,,,
11/28/23,43189.85,,,
11/29/23,47683.33,,,
11/30/23,45563.41,,,
12/1/23,39406.96,,,
12/2/23,13509.57,,,
12/3/23,10456.98,,,
12/4/23,44847.14,,,
12/5/23,45302.38,,,
12/6/23,48958.34,,,
12/7/23,45734.01,,,
12/8/23,39553.02,,,
12/9/23,14543.53,,,
12/10/23,11507.6,,,
12/11/23,44293.95,,,
12/12/23,41787.03,,,
12/13/23,45497.6,,,
12/14/23,47260.2,,,
12/15/23,40175.85,,,
12/16/23,14294.27,,,
12/17/23,12334.45,,,
12/18/23,42400.54,,,
12/19/23,43737.19,,,
12/20/23,46926.36,,,
12/21/23,41275.17,,,
12/22/23,31839.28,,,
12/23/23,10144.45,,,
12/24/23,5004.88,,,
12/25/23,916.02,,,
12/26/23,5685.6,,,
12/27/23,18631.77,,,
12/28/23,21707.08,,,
12/29/23,19186.9,,,
12/30/23,9225.45,,,
12/31/23,5332.12,,,
1/1/24,4138.47,,,
1/2/24,27965.5,,,
1/3/24,34919.54,,,
1/4/24,36318.2,,,
1/5/24,33366.34,,,
1/6/24,11276.04,,,
1/7/24,9852.89,,,
1/8/24,36837.74,,,
1/9/24,42177.82,,,
1/10/24,43275.11,,,
1/11/24,42124.15,,,
1/12/24,36133.21,,,
1/13/24,11266.56,,,
1/14/24,9257.66,,,
1/15/24,37226.63,,,
1/16/24,37939.09,,,
1/17/24,42405.14,,,
1/18/24,39059.69,,,
1/19/24,34457.71,,,
1/20/24,10915.21,,,
1/21/24,9549.53,,,
1/22/24,42067.49,,,
1/23/24,42348.51,,,
1/24/24,45149.33,,,
1/25/24,44372.04,,,
1/26/24,36374.1,,,
1/27/24,10706.52,,,
1/28/24,9937.58,,,
1/29/24,36679.67,,,
1/30/24,38472.82,,,
1/31/24,45305.9,,,
2/1/24,44723.62,,,
2/2/24,36964.01,,,
2/3/24,11085.13,,,
2/4/24,10054.92,,,
2/5/24,41063.43,,,
2/6/24,39951.97,,,
2/7/24,45217.3,,,
2/8/24,44315.87,,,
2/9/24,37114.69,,,
2/10/24,11634.22,,,
2/11/24,9848.02,,,
2/12/24,39033.21,,,
2/13/24,41329.14,,,
2/14/24,44426.43,,,
2/15/24,42743.85,,,
2/16/24,36393.87,,,
2/17/24,12613.44,,,
2/18/24,10127.05,,,
2/19/24,37888.41,,,
2/20/24,41611.6,,,
2/21/24,43342.32,,,
2/22/24,43831.63,,,
2/23/24,38111.92,,,
2/24/24,11975.95,,,
2/25/24,9262.18,,,
2/26/24,40771.45,,,
2/27/24,48814.48,,,
2/28/24,43154.82,,,
2/29/24,40400.64,,,
3/1/24,35392.69,,,
3/2/24,12801.8,,,
3/3/24,9404.6,,,
3/4/24,41117.01,,,
3/5/24,42834.41,,,
3/6/24,45473.29,,,
3/7/24,45628.11,,,
3/8/24,38834.36,,,
3/9/24,12495.7,,,
3/10/24,9833.69,,,
3/11/24,41789.18,,,
3/12/24,39328.17,,,
3/13/24,47058.11,,,
3/14/24,43985.16,,,
3/15/24,37540.99,,,
3/16/24,12201.22,,,
3/17/24,9148.59,,,
3/18/24,39401.88,,,
3/19/24,44472.47,,,
3/20/24,44232.66,,,
3/21/24,43181.25,,,
3/22/24,39388.64,,,
3/23/24,12189.87,,,
3/24/24,10785.39,,,
3/25/24,38762.1,,,
3/26/24,41806.22,,,
3/27/24,46257.58,,,
3/28/24,41511.16,,,
3/29/24,18804.88,,,
3/30/24,9466.06,,,
3/31/24,6510.67,,,
4/1/24,13946.34,,,
4/2/24,39786.1,,,
4/3/24,44501.26,,,
4/4/24,44313.85,,,
4/5/24,40489.32,,,
4/6/24,13837.72,,,
4/7/24,9235.92,,,
4/8/24,40767.31,,,
4/9/24,42859.96,,,
4/10/24,46014.83,,,
4/11/24,44146.38,,,
4/12/24,36371.89,,,
4/13/24,12822.45,,,
4/14/24,10130.96,,,
4/15/24,42190.4,,,
4/16/24,43445.44,,,
4/17/24,46635.78,,,
4/18/24,46544.56,,,
4/19/24,40134.24,,,
4/20/24,12311.33,,,
4/21/24,10817.33,,,
4/22/24,41797.15,,,
4/23/24,45343.25,,,
4/24/24,46583.68,,,
4/25/24,45386.08,,,
4/26/24,39040.18,,,
4/27/24,12121.02,,,
4/28/24,11355.8,,,
4/29/24,44131.61,,,
4/30/24,43683.03,,,
5/1/24,45631.75,,,
5/2/24,43499.52,,,
5/3/24,38487.79,,,
5/4/24,11967.86,,,
5/5/24,8086.47,,,
5/6/24,15566.36,,,
5/7/24,43319.02,,,
5/8/24,42960.54,,,
5/9/24,46321.95,,,
5/10/24,38993.62,,,
5/11/24,13156.43,,,
5/12/24,9924.34,,,
5/13/24,42648.26,,,
5/14/24,43428.61,,,
5/15/24,48009.07,,,
5/16/24,45255.91,,,
5/17/24,37638.64,,,
5/18/24,11568.36,,,
5/19/24,9245.73,,,
5/20/24,42479.85,,,
5/21/24,42936.22,,,
5/22/24,47436.07,,,
5/23/24,45570.71,,,
5/24/24,38655.89,,,
5/25/24,13796.45,,,
5/26/24,8491.86,,,
5/27/24,17903.8,,,
5/28/24,42301.24,,,
5/29/24,43819.18,,,
5/30/24,45446.43,,,
5/31/24,38060.12,,,
6/1/24,13935.22,,,
6/2/24,10487.94,,,
6/3/24,41997.68,,,
